Altitude_km,Diameter_m,Delta_h_km,ShellVol_km3,Human_made,Total,N_human_bin,N_total_bin
1112.5,0.03565,25.0,17593806150.58797,1.401e-09,1.401e-09,24.648922416973747,24.648922416973747
1137.5,0.03565,25.0,17711553043.244514,1.074e-09,1.074e-09,19.022207968444608,19.022207968444608
1162.5,0.03565,25.0,17829692634.982758,9.518e-10,9.518e-10,16.97030144997659,16.97030144997659
1187.5,0.03565,25.0,17948224925.8027,9.044e-10,9.044e-10,16.23237462289596,16.23237462289596
312.5,0.03655,25.0,14033250700.71544,1.015e-10,1.015e-10,1.4243749461226172,1.4243749461226172
337.5,0.03655,25.0,14138431222.757627,2.946e-11,2.946e-11,0.4165181838224397,0.4165181838224397
362.5,0.03655,25.0,14244004443.881514,5.206e-11,5.206e-11,0.7415428713484716,0.7415428713484716
387.5,0.03655,25.0,14349970364.087097,2.314e-10,2.314e-10,3.3205831422497543,3.3205831422497543
412.5,0.03655,25.0,14456328983.374378,1.117e-10,1.117e-10,1.614771947442918,1.614771947442918
437.5,0.03655,25.0,14563080301.74336,1.74e-10,1.74e-10,2.533975972503345,2.533975972503345
462.5,0.03655,25.0,14670224319.19404,3.358e-10,3.358e-10,4.926261326385359,4.926261326385359
487.5,0.03655,25.0,14777761035.726418,5.208e-10,5.208e-10,7.696257947406318,7.696257947406318
512.5,0.03655,25.0,14885690451.340496,4.557e-10,4.557e-10,6.7834091386758635,6.7834091386758635
537.5,0.03655,25.0,14994012566.036272,7.668e-10,7.668e-10,11.497408835636612,11.497408835636612
562.5,0.03655,25.0,15102727379.813747,8.829e-10,8.829e-10,13.334198003637558,13.334198003637558
587.5,0.03655,25.0,15211834892.67292,1.316e-09,1.316e-09,20.018774718757562,20.018774718757562
612.5,0.03655,25.0,15321335104.613792,9.687e-10,9.687e-10,14.84177731583938,14.84177731583938
637.5,0.03655,25.0,15431228015.636364,2.614e-09,2.614e-09,40.33723003287346,40.33723003287346
662.5,0.03655,25.0,15541513625.740633,1.622e-09,1.622e-09,25.208335100951306,25.208335100951306
687.5,0.03655,25.0,15652191934.926601,2.249e-09,2.249e-09,35.20177966164993,35.20177966164993
712.5,0.03655,25.0,15763262943.19427,2.708e-09,2.708e-09,42.68691605017008,42.68691605017008
737.5,0.03655,25.0,15874726650.543634,3.566e-09,3.566e-09,56.609275235838595,56.609275235838595
762.5,0.03655,25.0,15986583056.974699,4.598e-09,4.598e-09,73.50630889596967,73.50630889596967
787.5,0.03655,25.0,16098832162.487463,5.682e-09,5.682e-09,91.47356434725377,91.47356434725377
812.5,0.03655,25.0,16211473967.081924,7.155e-09,7.155e-09,115.99309623447117,115.99309623447117
837.5,0.03655,25.0,16324508470.758085,6.019e-09,6.019e-09,98.25721648549292,98.25721648549292
862.5,0.03655,25.0,16437935673.515945,5.055e-09,5.055e-09,83.0937648296231,83.0937648296231
887.5,0.03655,25.0,16551755575.355503,4.264e-09,4.264e-09,70.57668577331587,70.57668577331587
912.5,0.03655,25.0,16665968176.27676,3.122e-09,3.122e-09,52.03115264633605,52.03115264633605
937.5,0.03655,25.0,16780573476.279715,2.66e-09,2.66e-09,44.63632544690404,44.63632544690404
962.5,0.03655,25.0,16895571475.36437,2.197e-09,2.197e-09,37.11957053137552,37.11957053137552
987.5,0.03655,25.0,17010962173.530724,1.936e-09,1.936e-09,32.93322276795548,32.93322276795548
1012.5,0.03655,25.0,17126745570.778774,1.794e-09,1.794e-09,30.725381553977122,30.725381553977122
1037.5,0.03655,25.0,17242921667.108524,1.724e-09,1.724e-09,29.726796954095096,29.726796954095096
1062.5,0.03655,25.0,17359490462.519974,1.645e-09,1.645e-09,28.556361810845356,28.556361810845356
1087.5,0.03655,25.0,17476451957.013123,1.576e-09,1.576e-09,27.54288828425268,27.54288828425268
1112.5,0.03655,25.0,17593806150.58797,1.401e-09,1.401e-09,24.648922416973747,24.648922416973747
1137.5,0.03655,25.0,17711553043.244514,1.074e-09,1.074e-09,19.022207968444608,19.022207968444608
1162.5,0.03655,25.0,17829692634.982758,9.518e-10,9.518e-10,16.97030144997659,16.97030144997659
1187.5,0.03655,25.0,17948224925.8027,9.044e-10,9.044e-10,16.23237462289596,16.23237462289596
312.5,0.03745,25.0,14033250700.71544,1.015e-10,1.015e-10,1.4243749461226172,1.4243749461226172
337.5,0.03745,25.0,14138431222.757627,2.946e-11,2.946e-11,0.4165181838224397,0.4165181838224397
362.5,0.03745,25.0,14244004443.881514,5.206e-11,5.206e-11,0.7415428713484716,0.7415428713484716
387.5,0.03745,25.0,14349970364.087097,2.314e-10,2.314e-10,3.3205831422497543,3.3205831422497543
412.5,0.03745,25.0,14456328983.374378,1.117e-10,1.117e-10,1.614771947442918,1.614771947442918
437.5,0.03745,25.0,14563080301.74336,1.74e-10,1.74e-10,2.533975972503345,2.533975972503345
462.5,0.03745,25.0,14670224319.19404,3.358e-10,3.358e-10,4.926261326385359,4.926261326385359
487.5,0.03745,25.0,14777761035.726418,5.208e-10,5.208e-10,7.696257947406318,7.696257947406318
512.5,0.03745,25.0,14885690451.340496,4.557e-10,4.557e-10,6.7834091386758635,6.7834091386758635
537.5,0.03745,25.0,14994012566.036272,7.668e-10,7.668e-10,11.497408835636612,11.497408835636612
562.5,0.03745,25.0,15102727379.813747,8.829e-10,8.829e-10,13.334198003637558,13.334198003637558
587.5,0.03745,25.0,15211834892.67292,1.316e-09,1.316e-09,20.018774718757562,20.018774718757562
612.5,0.03745,25.0,15321335104.613792,9.687e-10,9.687e-10,14.84177731583938,14.84177731583938
637.5,0.03745,25.0,15431228015.636364,2.614e-09,2.614e-09,40.33723003287346,40.33723003287346
662.5,0.03745,25.0,15541513625.740633,1.622e-09,1.622e-09,25.208335100951306,25.208335100951306
687.5,0.03745,25.0,15652191934.926601,2.249e-09,2.249e-09,35.20177966164993,35.20177966164993
712.5,0.03745,25.0,15763262943.19427,2.708e-09,2.708e-09,42.68691605017008,42.68691605017008
737.5,0.03745,25.0,15874726650.543634,3.566e-09,3.566e-09,56.609275235838595,56.609275235838595
762.5,0.03745,25.0,15986583056.974699,4.598e-09,4.598e-09,73.50630889596967,73.50630889596967
787.5,0.03745,25.0,16098832162.487463,5.682e-09,5.682e-09,91.47356434725377,91.47356434725377
812.5,0.03745,25.0,16211473967.081924,7.155e-09,7.155e-09,115.99309623447117,115.99309623447117
837.5,0.03745,25.0,16324508470.758085,6.019e-09,6.019e-09,98.25721648549292,98.25721648549292
862.5,0.03745,25.0,16437935673.515945,5.055e-09,5.055e-09,83.0937648296231,83.0937648296231
887.5,0.03745,25.0,16551755575.355503,4.264e-09,4.264e-09,70.57668577331587,70.57668577331587
912.5,0.03745,25.0,16665968176.27676,3.122e-09,3.122e-09,52.03115264633605,52.03115264633605
937.5,0.03745,25.0,16780573476.279715,2.66e-09,2.66e-09,44.63632544690404,44.63632544690404
962.5,0.03745,25.0,16895571475.36437,2.197e-09,2.197e-09,37.11957053137552,37.11957053137552
987.5,0.03745,25.0,17010962173.530724,1.936e-09,1.936e-09,32.93322276795548,32.93322276795548
1012.5,0.03745,25.0,17126745570.778774,1.794e-09,1.794e-09,30.725381553977122,30.725381553977122
1037.5,0.03745,25.0,17242921667.108524,1.724e-09,1.724e-09,29.726796954095096,29.726796954095096
1062.5,0.03745,25.0,17359490462.519974,1.645e-09,1.645e-09,28.556361810845356,28.556361810845356
1087.5,0.03745,25.0,17476451957.013123,1.576e-09,1.576e-09,27.54288828425268,27.54288828425268
1112.5,0.03745,25.0,17593806150.58797,1.401e-09,1.401e-09,24.648922416973747,24.648922416973747
1137.5,0.03745,25.0,17711553043.244514,1.074e-09,1.074e-09,19.022207968444608,19.022207968444608
1162.5,0.03745,25.0,17829692634.982758,9.518e-10,9.518e-10,16.97030144997659,16.97030144997659
1187.5,0.03745,25.0,17948224925.8027,9.044e-10,9.044e-10,16.23237462289596,16.23237462289596
312.5,0.03835,25.0,14033250700.71544,1.015e-10,1.015e-10,1.4243749461226172,1.4243749461226172
337.5,0.03835,25.0,14138431222.757627,2.946e-11,2.946e-11,0.4165181838224397,0.4165181838224397
362.5,0.03835,25.0,14244004443.881514,5.206e-11,5.206e-11,0.7415428713484716,0.7415428713484716
387.5,0.03835,25.0,14349970364.087097,2.314e-10,2.314e-10,3.3205831422497543,3.3205831422497543
412.5,0.03835,25.0,14456328983.374378,1.117e-10,1.117e-10,1.614771947442918,1.614771947442918
437.5,0.03835,25.0,14563080301.74336,1.74e-10,1.74e-10,2.533975972503345,2.533975972503345
462.5,0.03835,25.0,14670224319.19404,3.358e-10,3.358e-10,4.926261326385359,4.926261326385359
487.5,0.03835,25.0,14777761035.726418,5.208e-10,5.208e-10,7.696257947406318,7.696257947406318
512.5,0.03835,25.0,14885690451.340496,4.557e-10,4.557e-10,6.7834091386758635,6.7834091386758635
537.5,0.03835,25.0,14994012566.036272,7.668e-10,7.668e-10,11.497408835636612,11.497408835636612
562.5,0.03835,25.0,15102727379.813747,8.829e-10,8.829e-10,13.334198003637558,13.334198003637558
587.5,0.03835,25.0,15211834892.67292,1.316e-09,1.316e-09,20.018774718757562,20.018774718757562
612.5,0.03835,25.0,15321335104.613792,9.687e-10,9.687e-10,14.84177731583938,14.84177731583938
637.5,0.03835,25.0,15431228015.636364,2.614e-09,2.614e-09,40.33723003287346,40.33723003287346
662.5,0.03835,25.0,15541513625.740633,1.622e-09,1.622e-09,25.208335100951306,25.208335100951306
687.5,0.03835,25.0,15652191934.926601,2.249e-09,2.249e-09,35.20177966164993,35.20177966164993
712.5,0.03835,25.0,15763262943.19427,2.708e-09,2.708e-09,42.68691605017008,42.68691605017008
737.5,0.03835,25.0,15874726650.543634,3.566e-09,3.566e-09,56.609275235838595,56.609275235838595
762.5,0.03835,25.0,15986583056.974699,4.598e-09,4.598e-09,73.50630889596967,73.50630889596967
787.5,0.03835,25.0,16098832162.487463,5.682e-09,5.682e-09,91.47356434725377,91.47356434725377
812.5,0.03835,25.0,16211473967.081924,7.155e-09,7.155e-09,115.99309623447117,115.99309623447117
837.5,0.03835,25.0,16324508470.758085,6.019e-09,6.019e-09,98.25721648549292,98.25721648549292
862.5,0.03835,25.0,16437935673.515945,5.055e-09,5.055e-09,83.0937648296231,83.0937648296231
887.5,0.03835,25.0,16551755575.355503,4.264e-09,4.264e-09,70.57668577331587,70.57668577331587
912.5,0.03835,25.0,16665968176.27676,3.122e-09,3.122e-09,52.03115264633605,52.03115264633605
937.5,0.03835,25.0,16780573476.279715,2.66e-09,2.66e-09,44.63632544690404,44.63632544690404
962.5,0.03835,25.0,16895571475.36437,2.197e-09,2.197e-09,37.11957053137552,37.11957053137552
987.5,0.03835,25.0,17010962173.530724,1.936e-09,1.936e-09,32.93322276795548,32.93322276795548
1012.5,0.03835,25.0,17126745570.778774,1.794e-09,1.794e-09,30.725381553977122,30.725381553977122
1037.5,0.03835,25.0,17242921667.108524,1.724e-09,1.724e-09,29.726796954095096,29.726796954095096
1062.5,0.03835,25.0,17359490462.519974,1.645e-09,1.645e-09,28.556361810845356,28.556361810845356
1087.5,0.03835,25.0,17476451957.013123,1.576e-09,1.576e-09,27.54288828425268,27.54288828425268
1112.5,0.03835,25.0,17593806150.58797,1.401e-09,1.401e-09,24.648922416973747,24.648922416973747
1137.5,0.03835,25.0,17711553043.244514,1.074e-09,1.074e-09,19.022207968444608,19.022207968444608
1162.5,0.03835,25.0,17829692634.982758,9.518e-10,9.518e-10,16.97030144997659,16.97030144997659
1187.5,0.03835,25.0,17948224925.8027,9.044e-10,9.044e-10,16.23237462289596,16.23237462289596
312.5,0.03925,25.0,14033250700.71544,4.061e-11,4.061e-11,0.5698903109560541,0.5698903109560541
337.5,0.03925,25.0,14138431222.757627,3.244e-11,3.244e-11,0.4586507088662574,0.4586507088662574
362.5,0.03925,25.0,14244004443.881514,7.241e-11,7.241e-11,1.0314083617814604,1.0314083617814604
387.5,0.03925,25.0,14349970364.087097,1.783e-10,1.783e-10,2.5585997159167295,2.5585997159167295
412.5,0.03925,25.0,14456328983.374378,1.318e-10,1.318e-10,1.905344160008743,1.905344160008743
437.5,0.03925,25.0,14563080301.74336,1.5e-10,1.5e-10,2.1844620452615042,2.1844620452615042
462.5,0.03925,25.0,14670224319.19404,2.301e-10,2.301e-10,3.3756186158465487,3.3756186158465487
487.5,0.03925,25.0,14777761035.726418,3.066e-10,3.066e-10,4.53086153355372,4.53086153355372
512.5,0.03925,25.0,14885690451.340496,3.348e-10,3.348e-10,4.983729163108799,4.983729163108799
537.5,0.03925,25.0,14994012566.036272,4.863e-10,4.863e-10,7.291588310863439,7.291588310863439
562.5,0.03925,25.0,15102727379.813747,5.879e-10,5.879e-10,8.878893426592501,8.878893426592501
587.5,0.03925,25.0,15211834892.67292,7.481e-10,7.481e-10,11.379973683208613,11.379973683208613
612.5,0.03925,25.0,15321335104.613792,6.809e-10,6.809e-10,10.432297072731531,10.432297072731531
637.5,0.03925,25.0,15431228015.636364,1.341e-09,1.341e-09,20.693276768968364,20.693276768968364
662.5,0.03925,25.0,15541513625.740633,1.158e-09,1.158e-09,17.997072778607652,17.997072778607652
687.5,0.03925,25.0,15652191934.926601,1.963e-09,1.963e-09,30.72525276826092,30.72525276826092
712.5,0.03925,25.0,15763262943.19427,2.199e-09,2.199e-09,34.663415212084196,34.663415212084196
737.5,0.03925,25.0,15874726650.543634,2.79e-09,2.79e-09,44.290487355016744,44.290487355016744
762.5,0.03925,25.0,15986583056.974699,4.175e-09,4.175e-09,66.74398426286938,66.74398426286938
787.5,0.03925,25.0,16098832162.487463,4.296e-09,4.296e-09,69.16058297004614,69.16058297004614
812.5,0.03925,25.0,16211473967.081924,5.155e-09,5.155e-09,83.57014830030731,83.57014830030731
837.5,0.03925,25.0,16324508470.758085,4.662e-09,4.662e-09,76.10485849067419,76.10485849067419
862.5,0.03925,25.0,16437935673.515945,3.301e-09,3.301e-09,54.26162565827614,54.26162565827614
887.5,0.03925,25.0,16551755575.355503,2.923e-09,2.923e-09,48.38078154676413,48.38078154676413
912.5,0.03925,25.0,16665968176.27676,2.144e-09,2.144e-09,35.731835769937376,35.731835769937376
937.5,0.03925,25.0,16780573476.279715,1.948e-09,1.948e-09,32.688557131792884,32.688557131792884
962.5,0.03925,25.0,16895571475.36437,1.562e-09,1.562e-09,26.390882644519145,26.390882644519145
987.5,0.03925,25.0,17010962173.530724,1.442e-09,1.442e-09,24.529807454231303,24.529807454231303
1012.5,0.03925,25.0,17126745570.778774,1.298e-09,1.298e-09,22.23051575087085,22.23051575087085
1037.5,0.03925,25.0,17242921667.108524,1.204e-09,1.204e-09,20.760477687198662,20.760477687198662
1062.5,0.03925,25.0,17359490462.519974,1.197e-09,1.197e-09,20.779310083636407,20.779310083636407
1087.5,0.03925,25.0,17476451957.013123,1.169e-09,1.169e-09,20.42997233774834,20.42997233774834
1112.5,0.03925,25.0,17593806150.58797,9.427e-10,9.427e-10,16.58568105815928,16.58568105815928
1137.5,0.03925,25.0,17711553043.244514,8.362e-10,8.362e-10,14.810400654761063,14.810400654761063
1162.5,0.03925,25.0,17829692634.982758,6.757e-10,6.757e-10,12.047523313457848,12.047523313457848
1187.5,0.03925,25.0,17948224925.8027,6.218e-10,6.218e-10,11.160206258864118,11.160206258864118
312.5,0.04015,25.0,14033250700.71544,1.015e-11,1.015e-11,0.14243749461226174,0.14243749461226174
337.5,0.04015,25.0,14138431222.757627,3.393e-11,3.393e-11,0.47971697138816627,0.47971697138816627
362.5,0.04015,25.0,14244004443.881514,8.259e-11,8.259e-11,1.176412327020174,1.176412327020174
387.5,0.04015,25.0,14349970364.087097,1.518e-10,1.518e-10,2.1783255012684215,2.1783255012684215
412.5,0.04015,25.0,14456328983.374378,1.418e-10,1.418e-10,2.0499074498424865,2.0499074498424865
437.5,0.04015,25.0,14563080301.74336,1.38e-10,1.38e-10,2.0097050816405835,2.0097050816405835
462.5,0.04015,25.0,14670224319.19404,1.772e-10,1.772e-10,2.5995637493611836,2.5995637493611836
487.5,0.04015,25.0,14777761035.726418,1.995e-10,1.995e-10,2.9481633266274203,2.9481633266274203
512.5,0.04015,25.0,14885690451.340496,2.743e-10,2.743e-10,4.083144890802698,4.083144890802698
537.5,0.04015,25.0,14994012566.036272,3.46e-10,3.46e-10,5.18792834784855,5.18792834784855
562.5,0.04015,25.0,15102727379.813747,4.404e-10,4.404e-10,6.651241138069975,6.651241138069975
587.5,0.04015,25.0,15211834892.67292,4.641e-10,4.641e-10,7.059812573689502,7.059812573689502
612.5,0.04015,25.0,15321335104.613792,5.371e-10,5.371e-10,8.229089084688068,8.229089084688068
637.5,0.04015,25.0,15431228015.636364,7.043e-10,7.043e-10,10.868213891412692,10.868213891412692
662.5,0.04015,25.0,15541513625.740633,9.263e-10,9.263e-10,14.396104071523549,14.396104071523549
687.5,0.04015,25.0,15652191934.926601,1.82e-09,1.82e-09,28.486989321566412,28.486989321566412
712.5,0.04015,25.0,15763262943.19427,1.945e-09,1.945e-09,30.65954642451285,30.65954642451285
737.5,0.04015,25.0,15874726650.543634,2.402e-09,2.402e-09,38.131093414605814,38.131093414605814
762.5,0.04015,25.0,15986583056.974699,3.964e-09,3.964e-09,63.37081523784771,63.37081523784771
787.5,0.04015,25.0,16098832162.487463,3.603e-09,3.603e-09,58.00409228144233,58.00409228144233
812.5,0.04015,25.0,16211473967.081924,4.155e-09,4.155e-09,67.3586743332254,67.3586743332254
837.5,0.04015,25.0,16324508470.758085,3.983e-09,3.983e-09,65.02051723902946,65.02051723902946
862.5,0.04015,25.0,16437935673.515945,2.424e-09,2.424e-09,39.84555607260265,39.84555607260265
887.5,0.04015,25.0,16551755575.355503,2.252e-09,2.252e-09,37.27455355570059,37.27455355570059
912.5,0.04015,25.0,16665968176.27676,1.655e-09,1.655e-09,27.582177331738038,27.582177331738038
937.5,0.04015,25.0,16780573476.279715,1.592e-09,1.592e-09,26.714672974237306,26.714672974237306
962.5,0.04015,25.0,16895571475.36437,1.244e-09,1.244e-09,21.018090915353277,21.018090915353277
987.5,0.04015,25.0,17010962173.530724,1.195e-09,1.195e-09,20.328099797369212,20.328099797369212
1012.5,0.04015,25.0,17126745570.778774,1.051e-09,1.051e-09,18.000209594888492,18.000209594888492
1037.5,0.04015,25.0,17242921667.108524,9.439e-10,9.439e-10,16.275593761583735,16.275593761583735
1062.5,0.04015,25.0,17359490462.519974,9.727e-10,9.727e-10,16.885576372893176,16.885576372893176
1087.5,0.04015,25.0,17476451957.013123,9.653e-10,9.653e-10,16.870019074104768,16.870019074104768
1112.5,0.04015,25.0,17593806150.58797,7.134e-10,7.134e-10,12.55142130782946,12.55142130782946
1137.5,0.04015,25.0,17711553043.244514,7.171e-10,7.171e-10,12.700954687310642,12.700954687310642
1162.5,0.04015,25.0,17829692634.982758,5.377e-10,5.377e-10,9.587025729830229,9.587025729830229
1187.5,0.04015,25.0,17948224925.8027,4.805e-10,4.805e-10,8.624122076848199,8.624122076848199
312.5,0.04105,25.0,14033250700.71544,1.015e-11,1.015e-11,0.14243749461226174,0.14243749461226174
337.5,0.04105,25.0,14138431222.757627,3.393e-11,3.393e-11,0.47971697138816627,0.47971697138816627
362.5,0.04105,25.0,14244004443.881514,8.259e-11,8.259e-11,1.176412327020174,1.176412327020174
387.5,0.04105,25.0,14349970364.087097,1.518e-10,1.518e-10,2.1783255012684215,2.1783255012684215
412.5,0.04105,25.0,14456328983.374378,1.418e-10,1.418e-10,2.0499074498424865,2.0499074498424865
437.5,0.04105,25.0,14563080301.74336,1.38e-10,1.38e-10,2.0097050816405835,2.0097050816405835
462.5,0.04105,25.0,14670224319.19404,1.772e-10,1.772e-10,2.5995637493611836,2.5995637493611836
487.5,0.04105,25.0,14777761035.726418,1.995e-10,1.995e-10,2.9481633266274203,2.9481633266274203
512.5,0.04105,25.0,14885690451.340496,2.743e-10,2.743e-10,4.083144890802698,4.083144890802698
537.5,0.04105,25.0,14994012566.036272,3.46e-10,3.46e-10,5.18792834784855,5.18792834784855
562.5,0.04105,25.0,15102727379.813747,4.404e-10,4.404e-10,6.651241138069975,6.651241138069975
587.5,0.04105,25.0,15211834892.67292,4.641e-10,4.641e-10,7.059812573689502,7.059812573689502
612.5,0.04105,25.0,15321335104.613792,5.371e-10,5.371e-10,8.229089084688068,8.229089084688068
637.5,0.04105,25.0,15431228015.636364,7.043e-10,7.043e-10,10.868213891412692,10.868213891412692
662.5,0.04105,25.0,15541513625.740633,9.263e-10,9.263e-10,14.396104071523549,14.396104071523549
687.5,0.04105,25.0,15652191934.926601,1.82e-09,1.82e-09,28.486989321566412,28.486989321566412
712.5,0.04105,25.0,15763262943.19427,1.945e-09,1.945e-09,30.65954642451285,30.65954642451285
737.5,0.04105,25.0,15874726650.543634,2.402e-09,2.402e-09,38.131093414605814,38.131093414605814
762.5,0.04105,25.0,15986583056.974699,3.964e-09,3.964e-09,63.37081523784771,63.37081523784771
787.5,0.04105,25.0,16098832162.487463,3.603e-09,3.603e-09,58.00409228144233,58.00409228144233
812.5,0.04105,25.0,16211473967.081924,4.155e-09,4.155e-09,67.3586743332254,67.3586743332254
837.5,0.04105,25.0,16324508470.758085,3.983e-09,3.983e-09,65.02051723902946,65.02051723902946
